source,chunk_id,text
aasld_hcv_guidance_2023_cleaned.txt,3425,"82]. Presented at 22nd Conference on Retroviruses and Opportunistic Infections; February 23-26, 2015; Seattle, WA. Gervais A, Bacq Y, Bernuau J, Martinot M, Auperin A, Boyer N, et al. Decrease in serum ALT and increase in serum HCV RNA during pregnancy in women with chronic hepatitis C. J Hepatol. 2000;32(2):293-299. Ghany MG, Kleiner DE, Alter H, Doo E, Khokar F, Promrat K, et al. Progression of fibrosis in chronic hepatitis C. Gastroenterology. 2003;124(1):97-104."
aasld_hcv_guidance_2023_cleaned.txt,3426,"Auperin A, Boyer N, et al. Decrease in serum ALT and increase in serum HCV RNA during pregnancy in women with chronic hepatitis C. J Hepatol. 2000;32(2):293-299. Ghany MG, Kleiner DE, Alter H, Doo E, Khokar F, Promrat K, et al. Progression of fibrosis in chronic hepatitis C. Gastroenterology. 2003;124(1):97-104. Ghany MG, Strader DB, Thomas DL, Seeff LB, Diseases AAssociatio. Diagnosis, management, and treatment of hepatitis C: an update. Hepatology. 2009;49(4):1335-1374."
aasld_hcv_guidance_2023_cleaned.txt,3427,"chronic hepatitis C. J Hepatol. 2000;32(2):293-299. Ghany MG, Kleiner DE, Alter H, Doo E, Khokar F, Promrat K, et al. Progression of fibrosis in chronic hepatitis C. Gastroenterology. 2003;124(1):97-104. Ghany MG, Strader DB, Thomas DL, Seeff LB, Diseases AAssociatio. Diagnosis, management, and treatment of hepatitis C: an update. Hepatology. 2009;49(4):1335-1374. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 26 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Ghany MG, Nelson DR, Strader DB, Thomas DL, Seeff LB, Seeff LB."
aasld_hcv_guidance_2023_cleaned.txt,3428,"and treatment of hepatitis C: an update. Hepatology. 2009;49(4):1335-1374. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 26 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Ghany MG, Nelson DR, Strader DB, Thomas DL, Seeff LB, Seeff LB. An update on treatment of genotype 1 chronic hepatitis C virus infection: 2011 practice guideline by the American Association for the Study of Liver Diseases."
aasld_hcv_guidance_2023_cleaned.txt,3429,"v2023.1 Page 26 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Ghany MG, Nelson DR, Strader DB, Thomas DL, Seeff LB, Seeff LB. An update on treatment of genotype 1 chronic hepatitis C virus infection: 2011 practice guideline by the American Association for the Study of Liver Diseases. Hepatology. 2011;54(4):1433-1444. Ghosn J, Pierre-Francois S, Thibault V, Duvivier C, Tubiana R, Simon A, et al. Acute hepatitis C in HIV-infected men who have sex with men."
aasld_hcv_guidance_2023_cleaned.txt,3430,"on treatment of genotype 1 chronic hepatitis C virus infection: 2011 practice guideline by the American Association for the Study of Liver Diseases. Hepatology. 2011;54(4):1433-1444. Ghosn J, Pierre-Francois S, Thibault V, Duvivier C, Tubiana R, Simon A, et al. Acute hepatitis C in HIV-infected men who have sex with men. HIV Med. 2004;5(4):303-306. Gidea CG, Narula N, Reyentovich A, et al. Increased early acute cellular rejection events in hepatitis C-positive heart transplantation."
aasld_hcv_guidance_2023_cleaned.txt,3431,"Diseases. Hepatology. 2011;54(4):1433-1444. Ghosn J, Pierre-Francois S, Thibault V, Duvivier C, Tubiana R, Simon A, et al. Acute hepatitis C in HIV-infected men who have sex with men. HIV Med. 2004;5(4):303-306. Gidea CG, Narula N, Reyentovich A, et al. Increased early acute cellular rejection events in hepatitis C-positive heart transplantation. J Heart Lung Transplant. 2020;S1053-2498(20):31624-7."
aasld_hcv_guidance_2023_cleaned.txt,3432,"Pierre-Francois S, Thibault V, Duvivier C, Tubiana R, Simon A, et al. Acute hepatitis C in HIV-infected men who have sex with men. HIV Med. 2004;5(4):303-306. Gidea CG, Narula N, Reyentovich A, et al. Increased early acute cellular rejection events in hepatitis C-positive heart transplantation. J Heart Lung Transplant. 2020;S1053-2498(20):31624-7. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Prevalence of hepatitis C virus infection in porphyria cutanea tarda: systematic review and meta-analysis."
aasld_hcv_guidance_2023_cleaned.txt,3433,"men. HIV Med. 2004;5(4):303-306. Gidea CG, Narula N, Reyentovich A, et al. Increased early acute cellular rejection events in hepatitis C-positive heart transplantation. J Heart Lung Transplant. 2020;S1053-2498(20):31624-7. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Prevalence of hepatitis C virus infection in porphyria cutanea tarda: systematic review and meta-analysis. J Hepatol. 2003;39(4):620-627."
aasld_hcv_guidance_2023_cleaned.txt,3434,"2004;5(4):303-306. Gidea CG, Narula N, Reyentovich A, et al. Increased early acute cellular rejection events in hepatitis C-positive heart transplantation. J Heart Lung Transplant. 2020;S1053-2498(20):31624-7. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Prevalence of hepatitis C virus infection in porphyria cutanea tarda: systematic review and meta-analysis. J Hepatol. 2003;39(4):620-627. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection."
aasld_hcv_guidance_2023_cleaned.txt,3435,"J Heart Lung Transplant. 2020;S1053-2498(20):31624-7. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Prevalence of hepatitis C virus infection in porphyria cutanea tarda: systematic review and meta-analysis. J Hepatol. 2003;39(4):620-627. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662."
aasld_hcv_guidance_2023_cleaned.txt,3436,"2020;S1053-2498(20):31624-7. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Prevalence of hepatitis C virus infection in porphyria cutanea tarda: systematic review and meta-analysis. J Hepatol. 2003;39(4):620-627. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment."
aasld_hcv_guidance_2023_cleaned.txt,3437,"and meta-analysis. J Hepatol. 2003;39(4):620-627. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment. J Gastroenterol Hepatol. 2018;33(12):2029-2036."
aasld_hcv_guidance_2023_cleaned.txt,3438,"2003;39(4):620-627. Gisbert JP, Garcia-Buey L, Pajares JM, Moreno-Otero R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment. J Gastroenterol Hepatol. 2018;33(12):2029-2036. Goldberg DS, Abt P, Reese PP, et al."
aasld_hcv_guidance_2023_cleaned.txt,3439,"R. Systematic review: regression of lymphoproliferative disorders after treatment for hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment. J Gastroenterol Hepatol. 2018;33(12):2029-2036. Goldberg DS, Abt P, Reese PP, et al. Transplanting HCV-infected kidneys into uninfected recipients. N Engl J Med."
aasld_hcv_guidance_2023_cleaned.txt,3440,"hepatitis C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment. J Gastroenterol Hepatol. 2018;33(12):2029-2036. Goldberg DS, Abt P, Reese PP, et al. Transplanting HCV-infected kidneys into uninfected recipients. N Engl J Med. 2017;377(11):1105."
aasld_hcv_guidance_2023_cleaned.txt,3441,"C infection. Aliment Pharmacol Ther. 2005;21(6):653-662. Goel A, Chen Q, Chhatwal J, Aggarwal R. Cost-effectiveness of generic pan-genotypic sofosbuvir/velpatasvir versus genotype-dependent direct-acting antivirals for hepatitis C treatment. J Gastroenterol Hepatol. 2018;33(12):2029-2036. Goldberg DS, Abt P, Reese PP, et al. Transplanting HCV-infected kidneys into uninfected recipients. N Engl J Med. 2017;377(11):1105. Goldenberg SM, Montaner J, Braschel M, Socias E, Guillemi S, Shannon K. Dual sexual and drug-related predictors of hepatitis C incidence among sex workers in a Canadian setting: gaps and opportunities for scale-up of hepatitis C virus prevention, treatment, and care."
aasld_hcv_guidance_2023_cleaned.txt,3442,"kidneys into uninfected recipients. N Engl J Med. 2017;377(11):1105. Goldenberg SM, Montaner J, Braschel M, Socias E, Guillemi S, Shannon K. Dual sexual and drug-related predictors of hepatitis C incidence among sex workers in a Canadian setting: gaps and opportunities for scale-up of hepatitis C virus prevention, treatment, and care. Int J Infect Dis. 2017;55:31-37. Gonzalez-Peralta RP, Langham MR, Andres JM, Mohan P, Colombani PM, Alford MK, et al."
aasld_hcv_guidance_2023_cleaned.txt,3443,"Shannon K. Dual sexual and drug-related predictors of hepatitis C incidence among sex workers in a Canadian setting: gaps and opportunities for scale-up of hepatitis C virus prevention, treatment, and care. Int J Infect Dis. 2017;55:31-37. Gonzalez-Peralta RP, Langham MR, Andres JM, Mohan P, Colombani PM, Alford MK, et al. Hepatocellular carcinoma in 2 young adolescents with chronic hepatitis C. J Pediatr Gastroenterol Nutr. 2009;48(5):630-635."
aasld_hcv_guidance_2023_cleaned.txt,3444,"a Canadian setting: gaps and opportunities for scale-up of hepatitis C virus prevention, treatment, and care. Int J Infect Dis. 2017;55:31-37. Gonzalez-Peralta RP, Langham MR, Andres JM, Mohan P, Colombani PM, Alford MK, et al. Hepatocellular carcinoma in 2 young adolescents with chronic hepatitis C. J Pediatr Gastroenterol Nutr. 2009;48(5):630-635. Goodman ZD, Makhlouf HR, Liu L, Balistreri W, Gonzalez-Peralta RP, Haber B, et al."
aasld_hcv_guidance_2023_cleaned.txt,3445,"and care. Int J Infect Dis. 2017;55:31-37. Gonzalez-Peralta RP, Langham MR, Andres JM, Mohan P, Colombani PM, Alford MK, et al. Hepatocellular carcinoma in 2 young adolescents with chronic hepatitis C. J Pediatr Gastroenterol Nutr. 2009;48(5):630-635. Goodman ZD, Makhlouf HR, Liu L, Balistreri W, Gonzalez-Peralta RP, Haber B, et al. Pathology of chronic hepatitis C in children: liver biopsy findings in the Peds-C trial. Hepatology. 2008;47(3):836-843."
aasld_hcv_guidance_2023_cleaned.txt,3446,"PM, Alford MK, et al. Hepatocellular carcinoma in 2 young adolescents with chronic hepatitis C. J Pediatr Gastroenterol Nutr. 2009;48(5):630-635. Goodman ZD, Makhlouf HR, Liu L, Balistreri W, Gonzalez-Peralta RP, Haber B, et al. Pathology of chronic hepatitis C in children: liver biopsy findings in the Peds-C trial. Hepatology. 2008;47(3):836-843. Gordon SC, Teshale EH, Spradling PR, Moorman AC, Boscarino JA, Schmidt MA, et al."
aasld_hcv_guidance_2023_cleaned.txt,3447,"C. J Pediatr Gastroenterol Nutr. 2009;48(5):630-635. Goodman ZD, Makhlouf HR, Liu L, Balistreri W, Gonzalez-Peralta RP, Haber B, et al. Pathology of chronic hepatitis C in children: liver biopsy findings in the Peds-C trial. Hepatology. 2008;47(3):836-843. Gordon SC, Teshale EH, Spradling PR, Moorman AC, Boscarino JA, Schmidt MA, et al. Lower rates of emergency visits and hospitalizations among chronic hepatitis C patients with sustained virological response to interferon-free direct-acting antiviral therapy (2014-2018)."
aasld_hcv_guidance_2023_cleaned.txt,3448,"chronic hepatitis C in children: liver biopsy findings in the Peds-C trial. Hepatology. 2008;47(3):836-843. Gordon SC, Teshale EH, Spradling PR, Moorman AC, Boscarino JA, Schmidt MA, et al. Lower rates of emergency visits and hospitalizations among chronic hepatitis C patients with sustained virological response to interferon-free direct-acting antiviral therapy (2014-2018). Clin Infect Dis [Internet]. 2022;."
aasld_hcv_guidance_2023_cleaned.txt,3449,"liver biopsy findings in the Peds-C trial. Hepatology. 2008;47(3):836-843. Gordon SC, Teshale EH, Spradling PR, Moorman AC, Boscarino JA, Schmidt MA, et al. Lower rates of emergency visits and hospitalizations among chronic hepatitis C patients with sustained virological response to interferon-free direct-acting antiviral therapy (2014-2018). Clin Infect Dis [Internet]. 2022;. https://doi.org/10.1093/cid/ciac124 Götz HM, van Doornum G, Niesters HG, Hollander JGden, Thio HB, de Zwart O."
aasld_hcv_guidance_2023_cleaned.txt,3450,"Moorman AC, Boscarino JA, Schmidt MA, et al. Lower rates of emergency visits and hospitalizations among chronic hepatitis C patients with sustained virological response to interferon-free direct-acting antiviral therapy (2014-2018). Clin Infect Dis [Internet]. 2022;. https://doi.org/10.1093/cid/ciac124 Götz HM, van Doornum G, Niesters HG, Hollander JGden, Thio HB, de Zwart O. A cluster of acute hepatitis C virus infection among men who have sex with men--results from contact tracing and public health implications."
aasld_hcv_guidance_2023_cleaned.txt,3451,"virological response to interferon-free direct-acting antiviral therapy (2014-2018). Clin Infect Dis [Internet]. 2022;. https://doi.org/10.1093/cid/ciac124 Götz HM, van Doornum G, Niesters HG, Hollander JGden, Thio HB, de Zwart O. A cluster of acute hepatitis C virus infection among men who have sex with men--results from contact tracing and public health implications. AIDS. 2005;19(9):969-974."
aasld_hcv_guidance_2023_cleaned.txt,3452,"to interferon-free direct-acting antiviral therapy (2014-2018). Clin Infect Dis [Internet]. 2022;. https://doi.org/10.1093/cid/ciac124 Götz HM, van Doornum G, Niesters HG, Hollander JGden, Thio HB, de Zwart O. A cluster of acute hepatitis C virus infection among men who have sex with men--results from contact tracing and public health implications. AIDS. 2005;19(9):969-974. Govindasamy D, Ford N, Kranzer K. Risk factors, barriers and facilitators for linkage to antiretroviral therapy care: a systematic review."
aasld_hcv_guidance_2023_cleaned.txt,3453,"JGden, Thio HB, de Zwart O. A cluster of acute hepatitis C virus infection among men who have sex with men--results from contact tracing and public health implications. AIDS. 2005;19(9):969-974. Govindasamy D, Ford N, Kranzer K. Risk factors, barriers and facilitators for linkage to antiretroviral therapy care: a systematic review. AIDS. 2012;26(16):2059-2067."
aasld_hcv_guidance_2023_cleaned.txt,3454,"HB, de Zwart O. A cluster of acute hepatitis C virus infection among men who have sex with men--results from contact tracing and public health implications. AIDS. 2005;19(9):969-974. Govindasamy D, Ford N, Kranzer K. Risk factors, barriers and facilitators for linkage to antiretroviral therapy care: a systematic review. AIDS. 2012;26(16):2059-2067. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 27 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gowda C, Smith S, Crim L, Moyer K, Sanchez PJ, ."
aasld_hcv_guidance_2023_cleaned.txt,3455,"linkage to antiretroviral therapy care: a systematic review. AIDS. 2012;26(16):2059-2067. HCV Guidance: Recommendations for Testing, Managing, and Treating Hepatitis C | © 2014-2023 AASLD and IDSA v2023.1 Page 27 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gowda C, Smith S, Crim L, Moyer K, Sanchez PJ, . Nucleic Acid Testing for Diagnosis of Perinatally Acquired Hepatitis C Virus Infection in Early Infancy. Clin Infect Dis [Internet]."
aasld_hcv_guidance_2023_cleaned.txt,3456,"C | © 2014-2023 AASLD and IDSA v2023.1 Page 27 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gowda C, Smith S, Crim L, Moyer K, Sanchez PJ, . Nucleic Acid Testing for Diagnosis of Perinatally Acquired Hepatitis C Virus Infection in Early Infancy. Clin Infect Dis [Internet]. 2021;73(9):e3340-e3346."
aasld_hcv_guidance_2023_cleaned.txt,3457,"| © 2014-2023 AASLD and IDSA v2023.1 Page 27 of 73 HCV Guidance References Published on HCV Guidance (https://www.hcvguidelines.org) Gowda C, Smith S, Crim L, Moyer K, Sanchez PJ, . Nucleic Acid Testing for Diagnosis of Perinatally Acquired Hepatitis C Virus Infection in Early Infancy. Clin Infect Dis [Internet]. 2021;73(9):e3340-e3346. https://doi.org/10.1093/cid/ciaa949 Gower E, Estes C, Blach S, Razavi-Shearer K, Razavi H. Global epidemiology and genotype distribution of the hepatitis C virus infection."
aasld_hcv_guidance_2023_cleaned.txt,3458,"S, Crim L, Moyer K, Sanchez PJ, . Nucleic Acid Testing for Diagnosis of Perinatally Acquired Hepatitis C Virus Infection in Early Infancy. Clin Infect Dis [Internet]. 2021;73(9):e3340-e3346. https://doi.org/10.1093/cid/ciaa949 Gower E, Estes C, Blach S, Razavi-Shearer K, Razavi H. Global epidemiology and genotype distribution of the hepatitis C virus infection. J Hepatol. 2014;61(1 Suppl):S45-S57. Grady BPX, Vanhommerig JW, Schinkel J, Weegink CJ, Bruisten SM, Lindenburg CEA, et al."
aasld_hcv_guidance_2023_cleaned.txt,3459,"Virus Infection in Early Infancy. Clin Infect Dis [Internet]. 2021;73(9):e3340-e3346. https://doi.org/10.1093/cid/ciaa949 Gower E, Estes C, Blach S, Razavi-Shearer K, Razavi H. Global epidemiology and genotype distribution of the hepatitis C virus infection. J Hepatol. 2014;61(1 Suppl):S45-S57. Grady BPX, Vanhommerig JW, Schinkel J, Weegink CJ, Bruisten SM, Lindenburg CEA, et al. Low incidence of reinfection with the hepatitis C virus following treatment in active drug users in Amsterdam."
aasld_hcv_guidance_2023_cleaned.txt,3460,"Razavi-Shearer K, Razavi H. Global epidemiology and genotype distribution of the hepatitis C virus infection. J Hepatol. 2014;61(1 Suppl):S45-S57. Grady BPX, Vanhommerig JW, Schinkel J, Weegink CJ, Bruisten SM, Lindenburg CEA, et al. Low incidence of reinfection with the hepatitis C virus following treatment in active drug users in Amsterdam. Eur J of Gastroenterol Hepatol. 2012;24(11):1302-1307. Grady BP, Schinkel J, Thomas XV, Dalgard O."
aasld_hcv_guidance_2023_cleaned.txt,3461,"infection. J Hepatol. 2014;61(1 Suppl):S45-S57. Grady BPX, Vanhommerig JW, Schinkel J, Weegink CJ, Bruisten SM, Lindenburg CEA, et al. Low incidence of reinfection with the hepatitis C virus following treatment in active drug users in Amsterdam. Eur J of Gastroenterol Hepatol. 2012;24(11):1302-1307. Grady BP, Schinkel J, Thomas XV, Dalgard O. Hepatitis C virus reinfection following treatment among people who use drugs. Clin Infect Dis. 2013;57(Suppl 2):S105-S110."
aasld_hcv_guidance_2023_cleaned.txt,3462,"CEA, et al. Low incidence of reinfection with the hepatitis C virus following treatment in active drug users in Amsterdam. Eur J of Gastroenterol Hepatol. 2012;24(11):1302-1307. Grady BP, Schinkel J, Thomas XV, Dalgard O. Hepatitis C virus reinfection following treatment among people who use drugs. Clin Infect Dis. 2013;57(Suppl 2):S105-S110. Grebely J, Knight E, Ngai T, Genoway KA, Raffa JD, Storms M, et al."
aasld_hcv_guidance_2023_cleaned.txt,3463,"in active drug users in Amsterdam. Eur J of Gastroenterol Hepatol. 2012;24(11):1302-1307. Grady BP, Schinkel J, Thomas XV, Dalgard O. Hepatitis C virus reinfection following treatment among people who use drugs. Clin Infect Dis. 2013;57(Suppl 2):S105-S110. Grebely J, Knight E, Ngai T, Genoway KA, Raffa JD, Storms M, et al. Reinfection with hepatitis C virus following sustained virological response in injection drug users: HCV reinfection following SVR in IDUs. J Gastroenterol Hepatol."
aasld_hcv_guidance_2023_cleaned.txt,3464,"virus reinfection following treatment among people who use drugs. Clin Infect Dis. 2013;57(Suppl 2):S105-S110. Grebely J, Knight E, Ngai T, Genoway KA, Raffa JD, Storms M, et al. Reinfection with hepatitis C virus following sustained virological response in injection drug users: HCV reinfection following SVR in IDUs. J Gastroenterol Hepatol. 2010;25(7):1281-1284. Grebely J, Matthews GV, Hellard M, Shaw D, Shaw D, Petoumenos K, Yeung B, et al."
aasld_hcv_guidance_2023_cleaned.txt,3465,"E, Ngai T, Genoway KA, Raffa JD, Storms M, et al. Reinfection with hepatitis C virus following sustained virological response in injection drug users: HCV reinfection following SVR in IDUs. J Gastroenterol Hepatol. 2010;25(7):1281-1284. Grebely J, Matthews GV, Hellard M, Shaw D, Shaw D, Petoumenos K, Yeung B, et al. Adherence to treatment for recently acquired hepatitis C virus (HCV) infection among injecting drug users. J Hepatol. 2011;55(1):76-85."
aasld_hcv_guidance_2023_cleaned.txt,3466,"virological response in injection drug users: HCV reinfection following SVR in IDUs. J Gastroenterol Hepatol. 2010;25(7):1281-1284. Grebely J, Matthews GV, Hellard M, Shaw D, Shaw D, Petoumenos K, Yeung B, et al. Adherence to treatment for recently acquired hepatitis C virus (HCV) infection among injecting drug users. J Hepatol. 2011;55(1):76-85. Grebely J, Pham ST, Matthews GV, Petoumenos K, Bull RA, Yeung B, et al."
aasld_hcv_guidance_2023_cleaned.txt,3467,"Hepatol. 2010;25(7):1281-1284. Grebely J, Matthews GV, Hellard M, Shaw D, Shaw D, Petoumenos K, Yeung B, et al. Adherence to treatment for recently acquired hepatitis C virus (HCV) infection among injecting drug users. J Hepatol. 2011;55(1):76-85. Grebely J, Pham ST, Matthews GV, Petoumenos K, Bull RA, Yeung B, et al. Hepatitis C virus reinfection and superinfection among treated and untreated participants with recent infection. Hepatology. 2012;55(4):1058-1069."
aasld_hcv_guidance_2023_cleaned.txt,3468,"et al. Adherence to treatment for recently acquired hepatitis C virus (HCV) infection among injecting drug users. J Hepatol. 2011;55(1):76-85. Grebely J, Pham ST, Matthews GV, Petoumenos K, Bull RA, Yeung B, et al. Hepatitis C virus reinfection and superinfection among treated and untreated participants with recent infection. Hepatology. 2012;55(4):1058-1069. Grebely J, Page K, Sacks-Davis R, van der Loeff MS, Rice TM, Bruneau J, et al."
aasld_hcv_guidance_2023_cleaned.txt,3469,"users. J Hepatol. 2011;55(1):76-85. Grebely J, Pham ST, Matthews GV, Petoumenos K, Bull RA, Yeung B, et al. Hepatitis C virus reinfection and superinfection among treated and untreated participants with recent infection. Hepatology. 2012;55(4):1058-1069. Grebely J, Page K, Sacks-Davis R, van der Loeff MS, Rice TM, Bruneau J, et al. The effects of female sex, viral genotype, and IL28B genotype on spontaneous clearance of acute hepatitis C virus infection. Hepatology. 2014;59(1):109-120."
aasld_hcv_guidance_2023_cleaned.txt,3470,"reinfection and superinfection among treated and untreated participants with recent infection. Hepatology. 2012;55(4):1058-1069. Grebely J, Page K, Sacks-Davis R, van der Loeff MS, Rice TM, Bruneau J, et al. The effects of female sex, viral genotype, and IL28B genotype on spontaneous clearance of acute hepatitis C virus infection. Hepatology. 2014;59(1):109-120. Grebely J, Dore GJ, Zeuzem S, Aspinall RJ, Fox R, Han L, et al."
aasld_hcv_guidance_2023_cleaned.txt,3471,"J, Page K, Sacks-Davis R, van der Loeff MS, Rice TM, Bruneau J, et al. The effects of female sex, viral genotype, and IL28B genotype on spontaneous clearance of acute hepatitis C virus infection. Hepatology. 2014;59(1):109-120. Grebely J, Dore GJ, Zeuzem S, Aspinall RJ, Fox R, Han L, et al. Efficacy and safety of sofosbuvir/velpatasvir in patients with chronic hepatitis C virus infection receiving opioid substitution therapy: analysis of phase 3 ASTRAL trials. Clin Infect Dis."
aasld_hcv_guidance_2023_cleaned.txt,3472,"spontaneous clearance of acute hepatitis C virus infection. Hepatology. 2014;59(1):109-120. Grebely J, Dore GJ, Zeuzem S, Aspinall RJ, Fox R, Han L, et al. Efficacy and safety of sofosbuvir/velpatasvir in patients with chronic hepatitis C virus infection receiving opioid substitution therapy: analysis of phase 3 ASTRAL trials. Clin Infect Dis. 2016;63(11):1479-1481. Grebely J, Hajarizadeh B, Dore GJ. Direct-acting antiviral agents for HCV infection affecting people who inject drugs."
aasld_hcv_guidance_2023_cleaned.txt,3473,"Fox R, Han L, et al. Efficacy and safety of sofosbuvir/velpatasvir in patients with chronic hepatitis C virus infection receiving opioid substitution therapy: analysis of phase 3 ASTRAL trials. Clin Infect Dis. 2016;63(11):1479-1481. Grebely J, Hajarizadeh B, Dore GJ. Direct-acting antiviral agents for HCV infection affecting people who inject drugs. Nat Rev Gastroenterol Hepatol. 2017;14(11):641-651. Grebely J, Dalgard O, Conway B, Cunningham EB, Bruggmann P, Hajarizadeh B, et al."
aasld_hcv_guidance_2023_cleaned.txt,3474,"receiving opioid substitution therapy: analysis of phase 3 ASTRAL trials. Clin Infect Dis. 2016;63(11):1479-1481. Grebely J, Hajarizadeh B, Dore GJ. Direct-acting antiviral agents for HCV infection affecting people who inject drugs. Nat Rev Gastroenterol Hepatol. 2017;14(11):641-651. Grebely J, Dalgard O, Conway B, Cunningham EB, Bruggmann P, Hajarizadeh B, et al. Sofosbuvir and velpatasvir for hepatitis C virus infection in people with recent injection drug use (SIMPLIFY): an open-label, single-arm, phase 4, multicentre trial."
aasld_hcv_guidance_2023_cleaned.txt,3475,"for HCV infection affecting people who inject drugs. Nat Rev Gastroenterol Hepatol. 2017;14(11):641-651. Grebely J, Dalgard O, Conway B, Cunningham EB, Bruggmann P, Hajarizadeh B, et al. Sofosbuvir and velpatasvir for hepatitis C virus infection in people with recent injection drug use (SIMPLIFY): an open-label, single-arm, phase 4, multicentre trial. Lancet Gastroenterol Hepatol. 2018;3(3):153-161. Greenway E, Haines A, Ling SC, et al."
aasld_hcv_guidance_2023_cleaned.txt,3476,"2017;14(11):641-651. Grebely J, Dalgard O, Conway B, Cunningham EB, Bruggmann P, Hajarizadeh B, et al. Sofosbuvir and velpatasvir for hepatitis C virus infection in people with recent injection drug use (SIMPLIFY): an open-label, single-arm, phase 4, multicentre trial. Lancet Gastroenterol Hepatol. 2018;3(3):153-161. Greenway E, Haines A, Ling SC, et al. Cost-utility analysis of treatment of chronic paediatric hepatitis C with new direct- acting antivirals [abstract 1619]. The Liver Meeting 2019."
aasld_hcv_guidance_2023_cleaned.txt,3477,"C virus infection in people with recent injection drug use (SIMPLIFY): an open-label, single-arm, phase 4, multicentre trial. Lancet Gastroenterol Hepatol. 2018;3(3):153-161. Greenway E, Haines A, Ling SC, et al. Cost-utility analysis of treatment of chronic paediatric hepatitis C with new direct- acting antivirals [abstract 1619]. The Liver Meeting 2019. Boston, Massachusetts; 2019. Gumber SC, Chopra S. Hepatitis C: a multifaceted disease. Review of extrahepatic manifestations. Ann Intern Med."
aasld_hcv_guidance_2023_cleaned.txt,3478,"Gastroenterol Hepatol. 2018;3(3):153-161. Greenway E, Haines A, Ling SC, et al. Cost-utility analysis of treatment of chronic paediatric hepatitis C with new direct- acting antivirals [abstract 1619]. The Liver Meeting 2019. Boston, Massachusetts; 2019. Gumber SC, Chopra S. Hepatitis C: a multifaceted disease. Review of extrahepatic manifestations. Ann Intern Med. 1995;123(8):615-620."
